,X,Y,Z,ID,TOF
88,0.0645,0.9618,0.7785000000000002,2,1076
89,0.0651,0.9566,0.7730000000000001,0,594
90,0.0703,0.9468,0.7799,1,1036
91,0.0722,0.9491,0.7775000000000003,2,1074
92,0.0728,0.9482,0.7746000000000004,0,595
93,0.0696,0.9551,0.7720000000000002,1,1039
94,0.0735,0.9608,0.7697000000000003,2,1077
95,0.0745,0.9656,0.7764000000000002,0,591
96,0.0852,0.9455,0.7877000000000001,1,1033
97,0.087,0.9454,0.7886000000000002,2,1074
98,0.0867,0.9356,0.7783000000000002,0,596
99,0.081,0.9503,0.7728000000000002,1,1036
100,3.3228,6.221,-1.9022999999999994,2,3042
101,1.2718,3.5582,0.9411,0,588
102,1.3734,1.5424,1.4254000000000002,1,1042
103,0.7103,0.792,1.6015000000000001,2,1076
104,0.7787,0.5105,1.4846000000000004,0,592
105,0.5242,1.3194,1.2302000000000004,1,1037
106,0.3079,1.0044,1.3298,2,1070
107,0.3013,0.6563,1.0930000000000004,0,595
108,0.1165,1.0391,0.9220000000000002,1,1036
109,0.1064,1.0217,0.9299000000000004,2,1079
110,0.0891,0.9173,0.8254000000000001,0,590
111,0.0717,0.9582,0.8061000000000003,1,1035
112,0.0755,0.9692,0.8006000000000002,2,1076
113,0.0754,0.9602,0.7915000000000001,0,589
114,0.0817,0.9491,0.7983000000000002,1,1033
115,0.0733,0.9366,0.8040000000000003,2,1068
116,0.0723,0.9254,0.7926000000000002,0,596
117,0.0704,0.9329,0.7905000000000002,1,1031
118,0.0664,0.9276,0.7957000000000001,2,1066
119,0.0649,0.9182,0.7853000000000003,0,599
120,0.0489,0.9499,0.7692000000000001,1,1041
121,0.0489,0.9484,0.7706000000000004,2,1071
122,0.0532,0.9662,0.7894000000000001,0,589
123,0.0618,0.9531,0.7962000000000002,1,1037
124,0.0599,0.952,0.7963,2,1071
125,0.0571,0.9329,0.7775000000000003,0,598
126,0.0604,0.9278,0.7806000000000002,1,1033
127,0.0656,0.9383,0.7756000000000003,2,1070
128,0.0684,0.9514,0.7906000000000004,0,591
129,0.0646,0.965,0.7849000000000004,1,1040
130,0.0465,0.9359,0.8007000000000004,2,1065
131,0.0477,0.9389,0.8023000000000002,0,592
132,0.0498,0.9349,0.8054000000000001,1,1033
133,0.0517,0.9386,0.8030000000000004,2,1066
134,0.0484,0.9223,0.7853000000000003,0,599
135,0.0433,0.9298,0.7813000000000003,1,1035
136,0.0444,0.9349,0.7811000000000003,2,1066
137,0.0463,0.94,0.7869000000000002,0,595
138,0.049,0.9397,0.7870000000000004,1,1036
139,0.0677,0.9672,0.7721,2,1078
140,0.0649,0.9511,0.7545000000000002,0,599
141,0.0717,0.9369,0.7635000000000001,1,1035
142,0.0772,0.9497,0.7587000000000002,2,1077
143,0.078,0.9517,0.7615000000000003,0,597
144,0.0796,0.9495,0.7642000000000002,1,1037
145,0.0743,0.939,0.7678000000000003,2,1073
146,0.0764,0.9438,0.7722000000000002,0,596
147,0.0689,0.9634,0.7642000000000002,1,1042
148,0.0694,0.9661,0.7633000000000001,2,1079
149,0.0718,0.9807,0.7778,0,588
150,0.0845,0.9574,0.7905000000000002,1,1036
151,0.0879,0.9661,0.7855000000000003,2,1079
152,0.0838,0.9432,0.7611000000000003,0,598
153,0.0817,0.9487,0.7592000000000003,1,1038
154,0.071,0.9337,0.7669000000000001,2,1071
155,0.0723,0.9417,0.7763000000000004,0,596
156,0.0604,0.9662,0.7663000000000002,1,1043
157,0.0489,0.9484,0.7743000000000002,2,1071
158,0.0537,0.9665,0.7939000000000003,0,588
159,0.0511,0.9706,0.7928000000000002,1,1042
160,0.055,0.9793,0.7882000000000002,2,1077
161,0.0495,0.9465,0.7516000000000003,0,601
162,0.0568,0.9381,0.7592000000000003,1,1038
163,0.0694,0.9588,0.7485000000000004,2,1079
164,0.0698,0.9619,0.7513000000000001,0,597
165,0.0767,0.9515,0.7578,1,1039
166,0.0805,0.955,0.7559,2,1079
167,0.0859,0.9766,0.7798000000000003,0,588
168,0.0938,0.9673,0.7856000000000001,1,1037
169,0.0916,0.9661,0.7892000000000001,2,1079
170,0.0866,0.9341,0.7557,0,601
171,0.0888,0.9314,0.7558000000000002,1,1033
172,0.0936,0.9413,0.7536,2,1078
173,0.0957,0.9429,0.7565000000000004,0,599
174,0.0952,0.9468,0.7550000000000003,1,1036
175,0.082,0.9263,0.7669000000000001,2,1071
176,0.0863,0.947,0.7881,0,592
177,0.0767,0.9658,0.7792000000000003,1,1039
178,0.0669,0.9537,0.7862,2,1073
179,0.0667,0.9461,0.7787000000000002,0,595
180,0.0596,0.9606,0.7728000000000002,1,1041
181,0.0542,0.951,0.7766000000000002,2,1072
182,0.053,0.9432,0.7693000000000003,0,598
183,0.0547,0.9389,0.7713000000000001,1,1037
184,0.0579,0.9437,0.7692000000000001,2,1072
185,0.0596,0.9455,0.7697000000000003,0,597
186,0.0575,0.9507,0.7670000000000003,1,1040
187,0.0542,0.9474,0.7692000000000001,2,1072
188,0.0588,0.9639,0.7870000000000004,0,590
189,0.0668,0.9503,0.7941000000000003,1,1036
190,0.0722,0.9564,0.7923,2,1074
191,-1.012,-4.7969,-5.239199999999999,0,3042
192,0.4725,-3.1315,-0.8957999999999995,1,1032
193,0.3043,-3.0389,-0.6535000000000002,2,1076
194,0.3258,0.538,1.2734,0,597
195,0.0632,1.0711,1.0641000000000003,1,1036
196,0.0718,1.0873,1.0590000000000002,2,1076
197,0.0294,0.8821,0.8653000000000004,0,592
198,-0.0008,0.9397,0.8367,1,1036
199,0.0312,0.9987,0.8080000000000003,2,1076
200,0.0264,0.974,0.7829000000000002,0,590
201,0.0448,0.9377,0.8004000000000002,1,1034
202,0.0661,0.9719,0.7845000000000004,2,1077
