,x,y,z
42,0.07586826885744968,0.9627674617385589,0.7769196095778637
43,0.07586826885744946,0.9627674617385589,0.7769196095778634
44,0.07585599976995527,0.9545763168597845,0.7609345237617746
45,0.09465801032428045,0.9456282545000523,0.7661339884977918
46,0.09465801032428045,0.9456282545000523,0.7661339884977918
47,0.09468514830762054,0.9635575804508392,0.8014284984831079
48,0.06833697436277175,0.97609684355516,0.7942083177658055
49,0.05272129903370959,0.9716511024174821,0.8013016902232193
50,0.05268917615883484,0.9504261902800284,0.7595233070207441
51,0.05646403074723483,0.9486298111752594,0.7604879043214878
52,0.04090644831748991,0.9442005131284295,0.7676003200379293
53,0.040926215286733125,0.9573170914374431,0.7933274285805343
54,0.0559893279962711,0.950148839275518,0.7971857083971081
55,0.0676520780254044,0.9534692525047426,0.7918597776134757
56,0.06764465565722633,0.948571214585737,0.7822084665528053
57,0.056352690177937204,0.9539449671166937,0.7792318612702167
58,0.056352690177937204,0.9539449671166937,0.7792318612702167
59,0.05637006223907082,0.965335051819487,0.8017961728826555
60,0.045045515519610335,0.9707241551620402,0.7989207847402513
61,0.056740875619613496,0.9740539515279436,0.793533028232297
62,0.056735907706808586,0.9708134235189978,0.7870858504292817
63,0.07935254693416205,0.9600503144805446,0.7930749927006373
64,0.07545040626358523,0.9589394672639564,0.7948087225152309
65,0.0754208935111178,0.9392643253648698,0.7563667316334046
66,0.06412889043454761,0.9446381528262995,0.7533495337325087
67,0.0485567008481913,0.9402049112807775,0.7603665700891564
68,0.048586322767909085,0.959879835612166,0.7989264254681732
69,0.07113759810206566,0.9491478296078713,0.8049005428007512
70,0.04788845687221133,0.942528361696028,0.8156982115108478
71,0.04788344599037653,0.939276900920138,0.8092009685772636
72,0.014008043053457708,0.9553971749775143,0.8008039704117949
73,0.0411443833462839,0.9631242131600164,0.7878160961554745
74,0.04115684373583828,0.9712323387545183,0.8039801788688226
75,0.05248136982453189,0.9658432765285858,0.8068332926117732
76,0.02148291226194421,0.957016527283149,0.8216592560818183
77,0.02146036357587744,0.9423725575256676,0.7924178356489398
78,0.013914411455044906,0.9459633372148586,0.7906252210042997
79,0.04491294919637201,0.9547899266659998,0.7758858240352959
80,0.044905569828431746,0.9498587478390057,0.7662699205949963
81,0.07125343713556953,0.937320095856248,0.7731590340787713
82,0.07903958592870475,0.939536609008397,0.7697088179805098
83,0.07906428841440838,0.9558772522867134,0.801842617795113
84,0.048937837235300874,0.9702142065448633,0.7938823120526874
85,0.048937837235300874,0.9702142065448633,0.7938823120526874
86,0.048930388548208414,0.9653410124859851,0.7842108490773312
87,0.05270886371771066,0.9635429268519897,0.7851646786503144
88,0.06050944492362631,0.9657637317630754,0.7816211764114791
89,0.060506974872974295,0.9641337989419911,0.7784093874171132
90,0.07558473212517924,0.9569583973660674,0.7823997383574648
91,0.06778409079348435,0.9547377122842104,0.7858783246554844
92,0.06778161928767479,0.9531050277624238,0.7826640463719614
93,0.05647877303398152,0.9584839378095866,0.7796991969814644
94,0.06818514080868798,0.961816587552434,0.7744394495035014
95,0.0681950200788155,0.9683308114935905,0.7872837623110214
96,0.09076826328816945,0.9575880792533611,0.7934571320697175
97,0.07906179987217477,0.9542556201212933,0.79861361861373
98,0.07904941839123159,0.9461060182518932,0.7825209580778691
99,0.06777915181090965,0.9514695806100528,0.779453199922786
100,0.06777915181090965,0.9514695806100528,0.779453199922786
101,0.06779900514134196,0.964475802771458,0.8052368219536881
102,0.04516072794341697,0.9752489805538822,0.7994046150565333
103,0.05296125620213443,0.9774698909874564,0.7958039473691267
104,0.05295132080710885,0.9709888341114228,0.782910056650874
105,0.0718256677483946,0.9620067911087937,0.7878129378862713
106,0.048467500621677484,0.9553566951084704,0.7984650866556122
107,0.04846004469150378,0.9504669878801018,0.7887802943487205
108,0.05222401270796606,0.9486757778458879,0.7897503881218395
109,0.08731053771455577,0.9586642806541095,0.7740672545096752
110,0.08732287693571972,0.9668001937422499,0.7901096974703707
111,0.09108328837731405,0.9650105626743848,0.7911596645171839
112,0.07935503008291933,0.9616719573950343,0.7962981687122905
113,0.07935751729741858,0.9632908376057996,0.799524816180198
114,0.08686743985228307,0.9597167719567681,0.8016153944030511
115,0.05575218033863294,0.9508583645065691,0.8157380306720823
116,0.05573471335328528,0.939468468985444,0.7930712323282976
117,0.06323004287371603,0.935901450095745,0.7950853512697593
118,0.0554875709575271,0.9336970556098163,0.7986655929854798
119,0.05548013118326911,0.9287742609735443,0.7889872253168528
120,0.017858829273617705,0.946677279904697,0.7795297352340689
121,0.03724200779714448,0.952196436813558,0.7703372357864164
122,0.03726681208412552,0.9685093311964232,0.8025717652825093
123,0.052358912385614964,0.9613273810755434,0.806368674284607
124,0.052358912385614964,0.9613273810755434,0.806368674284607
125,0.052336567059519945,0.9466582146193785,0.7773385515079769
126,0.0673707454129795,0.9395035543185952,0.781315679261448
127,0.06348677660536328,0.9383978100293002,0.7830746126711017
128,0.06350415007506371,0.9498264563359999,0.8056532998727295
129,0.037156370067739974,0.9623649343323328,0.7988584412928568
130,0.01779146490903738,0.956850678060003,0.8081857327500344
131,0.017788958130155796,0.9552263276389859,0.8049361258251313
132,0.044136494406580296,0.9426883353924564,0.8114678357070786
133,0.048002245439525026,0.9437890682553869,0.8096341292524878
134,0.04798483004737464,0.9323412232935473,0.7870037522790381
135,0.04047504920294376,0.9359150065171007,0.7850661744198981
136,0.04047504920294376,0.9359150065171007,0.7850661744198979
137,0.04048497473636359,0.9424732118693679,0.7979751274749225
138,0.03672465407725034,0.9442626620099381,0.7970231754592785
139,0.08339747317045343,0.9575504130468495,0.7757634528293413
140,0.08338766408445752,0.9509919756176766,0.7629802244482926
141,0.08714806620436888,0.9492023631277009,0.764020127162639
142,0.08323862625324407,0.9480895355964378,0.7657108074536336
143,0.08324352784918765,0.9513742693860254,0.7721010762011835
144,0.07571911634285011,0.9549551743595543,0.7700464138460075
145,0.06011783288808625,0.9505138057730291,0.7770027320205313
146,0.06012029856505596,0.9521520111131441,0.7802125534872522
147,0.04124605792967917,0.9611338422506588,0.7754244474475953
148,0.0646696045978874,0.9678023868444798,0.7648207462002308
149,0.0646893535384685,0.9808088170523424,0.7904916617433324
150,0.08732784061519383,0.9700352209865297,0.7965504682768199
151,0.08732784061519383,0.9700352209865297,0.7965504682768199
152,0.0873031816883354,0.9537495829124052,0.7644820616032229
153,0.07977150328836435,0.9573339522265143,0.7624211532717153
154,0.04856897264985549,0.9484511427661979,0.7763729503158092
155,0.048573909492580336,0.9517302971082082,0.7827994375203395
156,0.029681638713601854,0.9607205158791441,0.7781437288872546
157,0.029681638713601854,0.9607205158791436,0.7781437288872548
158,0.029701546857842764,0.9737266287979511,0.8039865316879882
159,0.03348724073284637,0.9719251748611604,0.8048945800049623
160,0.0568669813320819,0.9785818582653518,0.7940213685146473
161,0.056834955261521936,0.9573567531992344,0.7523475019302648
162,0.0719416956177823,0.9501676626086253,0.7562716366136346
163,0.07976418377292083,0.952394390312548,0.7528671161167195
164,0.07977395092074446,0.9589749481298568,0.7656124107546314
165,0.0760026815384085,0.9607696912069925,0.7645988523963865
166,0.07600268153840872,0.9607696912069925,0.7645988523963865
167,0.07602488587410905,0.9754143472464496,0.7934684884109677
168,0.08356380878294489,0.971826558204067,0.7955114745767549
169,0.08356380878294511,0.971826558204067,0.7955114745767549
170,0.08353183238134099,0.9506013541489158,0.7538912340256689
171,0.09856622594881115,0.9434462649318007,0.7581007216761615
172,0.09465312781518631,0.9423324642676505,0.7597606544288413
173,0.09465801032428067,0.9456282545000523,0.7661339884977918
174,0.08338766408445752,0.9509919756176766,0.7629802244482926
175,0.05609807895451158,0.943223270999578,0.7751073041904384
176,0.05611540242376867,0.9546712991615278,0.7976384348649728
177,0.04481261704253403,0.96005008789135,0.7947393075807649
178,0.05259136389242558,0.9622648253330999,0.7911352002284844
179,0.05258393135203754,0.9573750714894533,0.7814756611476588
180,0.04503061505578687,0.9609695093994701,0.779571768402193
181,0.04113942768780032,0.9598616239221363,0.7813748033611627
182,0.041132024418796265,0.9549470203341608,0.7717386038848306
183,0.056224148949429065,0.9477650219251821,0.7755616723422261
184,0.056224148949429065,0.9477650219251821,0.7755616723422261
185,0.05622661301863485,0.9494059850703302,0.778770676155295
186,0.04491294919637223,0.9547899266659998,0.7758858240352955
187,0.04491294919637223,0.9547899266659998,0.7758858240352959
188,0.04493030879610993,0.9661993184096263,0.7984431088670629
189,0.06000795772326728,0.9590241327229103,0.8023165046106784
190,0.06779401735677704,0.9612408235680436,0.7987700256275163
191,0.06779401735677704,0.9612408235680436,0.7987700256275161
192,0.08281380587531117,0.95409280505487,0.8028900823129463
193,0.0906144832763518,0.9563134182513906,0.7994504389695443
194,0.09059717967118819,0.9449039149119276,0.7769536097444694
195,0.07557734378904324,0.9520520278196343,0.7727824160369168
196,0.07557734378904368,0.9520520278196343,0.7727824160369168
197,0.07558967770916891,0.9602154974805788,0.7888283176326014
198,0.07558967770916891,0.9602154974805788,0.788828317632601
199,0.07558967770916913,0.9602154974805788,0.7888283176326014
200,0.07559463942901301,0.9634615470335386,0.7952706454880563
201,0.08311180094788329,0.9598840727070046,0.7973373149324134
202,0.08701758672314241,0.960995919120256,0.7956202129415266
